id_festival,envergure_territoriale_festival,code_insee_commune_festival,adresse_postale_festival,complement_adresse_festival,geocodage_xy_festival,latitude_festival,longitude_festival,id_commune,GeoPoint_festival
6897,,51649,,,"48.728201078, 4.59222371874",48.728201078,4.59222371874,18395,POINT(4.59222371874 48.728201078)
3438,,51662,,,"49.2972389215, 4.11178756183",49.2972389215,4.11178756183,18405,POINT(4.11178756183 49.2972389215)
383,Départementale,5177,,Maison chastan,"44.5925220925, 6.71351456892",44.5925220925,6.71351456892,1863,POINT(6.71351456892 44.5925220925)
1057,Intercommunale,5179,2 Avenue Des martyrs,,"44.5571529708, 5.82286002514",44.5571529708,5.82286002514,1865,POINT(5.82286002514 44.5571529708)
445,Départementale,5183,9 Rue De l'ecole,Mairie,"44.8395685825, 6.65048294053",44.8395685825,6.65048294053,1869,POINT(6.65048294053 44.8395685825)
3626,,52121,,,"48.0980144211, 5.14070044621",48.0980144211,5.14070044621,18500,POINT(5.14070044621 48.0980144211)
4327,,52121,,,"48.0980144211, 5.14070044621",48.0980144211,5.14070044621,18500,POINT(5.14070044621 48.0980144211)
1655,Régionale,52123,,,"48.5306693888, 5.14449573214",48.5306693888,5.14449573214,18502,POINT(5.14449573214 48.5306693888)
4754,,52256,,,"48.3053380759, 5.49239986278",48.3053380759,5.49239986278,18607,POINT(5.49239986278 48.3053380759)
3807,,52269,,,"47.8591544821, 5.33880466821",47.8591544821,5.33880466821,18615,POINT(5.33880466821 47.8591544821)
4546,,52269,,,"47.8591544821, 5.33880466821",47.8591544821,5.33880466821,18615,POINT(5.33880466821 47.8591544821)
4755,,52269,,,"47.8591544821, 5.33880466821",47.8591544821,5.33880466821,18615,POINT(5.33880466821 47.8591544821)
5252,,52269,,,"47.8591544821, 5.33880466821",47.8591544821,5.33880466821,18615,POINT(5.33880466821 47.8591544821)
6799,,52269,,,"47.8591544821, 5.33880466821",47.8591544821,5.33880466821,18615,POINT(5.33880466821 47.8591544821)
6965,,52269,,,"47.8591544821, 5.33880466821",47.8591544821,5.33880466821,18615,POINT(5.33880466821 47.8591544821)
6607,,52331,,,"48.4874732749, 4.78668890124",48.4874732749,4.78668890124,18664,POINT(4.78668890124 48.4874732749)
6643,,52331,,,"48.4874732749, 4.78668890124",48.4874732749,4.78668890124,18664,POINT(4.78668890124 48.4874732749)
6460,,52353,,,"48.037521428, 5.36502804198",48.037521428,5.36502804198,18678,POINT(5.36502804198 48.037521428)
3906,,52448,,,"48.6280100668, 4.94923523578",48.6280100668,4.94923523578,18753,POINT(4.94923523578 48.6280100668)
6155,,52448,,,"48.6280100668, 4.94923523578",48.6280100668,4.94923523578,18753,POINT(4.94923523578 48.6280100668)
1909,,52529,,,"47.7309169271, 5.31298003747",47.7309169271,5.31298003747,18816,POINT(5.31298003747 47.7309169271)
2008,,53007,4 Route Louvigné,,"48.0906663644, -0.632122843282",48.0906663644,-0.632122843282,18837,POINT(-0.632122843282 48.0906663644)
5552,,53034,55 Rue Du Maine,Les Angenoises,"48.067608658, -0.698304870899",48.067608658,-0.698304870899,18860,POINT(-0.698304870899 48.067608658)
6345,,53047,,,"48.3887876245, -0.899702305853",48.3887876245,-0.899702305853,18872,POINT(-0.899702305853 48.3887876245)
403,Départementale,53054,4 Chemin Du Pâtis,,"48.1079801148, -0.800104772023",48.1079801148,-0.800104772023,18878,POINT(-0.800104772023 48.1079801148)
3624,,53054,,,"48.1079801148, -0.800104772023",48.1079801148,-0.800104772023,18878,POINT(-0.800104772023 48.1079801148)
5219,,53054,,,"48.1079801148, -0.800104772023",48.1079801148,-0.800104772023,18878,POINT(-0.800104772023 48.1079801148)
4366,,53057,,,"48.3161643792, -0.432803278756",48.3161643792,-0.432803278756,18881,POINT(-0.432803278756 48.3161643792)
2883,,53062,,Hippodrome - La Maroutière,"47.8290067122, -0.738721767875",47.8290067122,-0.738721767875,18885,POINT(-0.738721767875 47.8290067122)
3304,,53062,4 Rue Horeau,Pôle culturel des Ursulines,"47.8290067122, -0.738721767875",47.8290067122,-0.738721767875,18885,POINT(-0.738721767875 47.8290067122)
4508,,53062,Rue De La Croix de Pierre,,"47.8290067122, -0.738721767875",47.8290067122,-0.738721767875,18885,POINT(-0.738721767875 47.8290067122)
4710,,53062,4 bis Rue Horeau,Pôle Culturel Les Ursulines,"47.8290067122, -0.738721767875",47.8290067122,-0.738721767875,18885,POINT(-0.738721767875 47.8290067122)
7113,,53062,23 Place de la République,,"47.8290067122, -0.738721767875",47.8290067122,-0.738721767875,18885,POINT(-0.738721767875 47.8290067122)
5575,,53076,1 Chemin des demoiselles,,"47.965084113, -0.323516283471",47.965084113,-0.323516283471,18897,POINT(-0.323516283471 47.965084113)
606,Intercommunale,53077,58 Place Tussenhausen,,"47.94585879, -0.934606329089",47.94585879,-0.934606329089,18898,POINT(-0.934606329089 47.94585879)
5224,,53084,,,"47.8454412251, -0.943066490216",47.8454412251,-0.943066490216,18904,POINT(-0.943066490216 47.8454412251)
5577,,53089,Rue du Tourniquet,Terrain communal,"47.7578017678, -0.627519055718",47.7578017678,-0.627519055718,18909,POINT(-0.627519055718 47.7578017678)
6401,,53097,1 place de la basilique,,"48.1520198351, -0.389270176708",48.1520198351,-0.389270176708,18915,POINT(-0.389270176708 48.1520198351)
6623,,53119,PLACE DU MAINE,,"48.0167338344, -0.766387903128",48.0167338344,-0.766387903128,18937,POINT(-0.766387903128 48.0167338344)
6731,,53124,,,"47.8446027753, -0.835394769225",47.8446027753,-0.835394769225,18942,POINT(-0.835394769225 47.8446027753)
517,Intercommunale,53127,4 Rue du Haut Perrin,,"48.4421089808, -0.498821106653",48.4421089808,-0.498821106653,18945,POINT(-0.498821106653 48.4421089808)
297,Départementale,53130,25 Quai André Pinçon,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
359,Départementale,53130,84 Avenue Robert Buron,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
397,Départementale,53130,31 Allée du Vieux Saint-Louis,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
543,Intercommunale,53130,19 Rue Léon Lagrange,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
1016,Intercommunale,53130,Rue Marie Curie,Les bureaux de Laval Virtual est au Laval Virtual Center à Changé. Le Festival Recto VRso chaque année investit plusieurs lieux,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
1362,Départementale,53130,44876 Place Place du 11 novembre (adresse administrative ville de laval),,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
1457,Régionale,53130,34 Rue de la Paix,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
1595,Régionale,53130,Esplanade du Château-Neuf,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
1944,,53130,177 Rue Du vieuxSaintLouis,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
2375,,53130,,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
3174,,53130,,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
6615,,53130,4 Rue l'Ermitage,SCOMAM,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
6800,,53130,,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
6966,,53130,25 Quai André Pinçon,,"48.0608565468, -0.766005687142",48.0608565468,-0.766005687142,18948,POINT(-0.766005687142 48.0608565468)
5259,,53133,,,"48.5288919372, -0.212232237721",48.5288919372,-0.212232237721,18951,POINT(-0.212232237721 48.5288919372)
368,Départementale,53147,7 Place Place Juhel,,"48.3074609449, -0.614799950799",48.3074609449,-0.614799950799,18964,POINT(-0.614799950799 48.3074609449)
2562,,53147,,,"48.3074609449, -0.614799950799",48.3074609449,-0.614799950799,18964,POINT(-0.614799950799 48.3074609449)
3351,,53147,,,"48.3074609449, -0.614799950799",48.3074609449,-0.614799950799,18964,POINT(-0.614799950799 48.3074609449)
5911,,53147,7 Place Juhel,,"48.3074609449, -0.614799950799",48.3074609449,-0.614799950799,18964,POINT(-0.614799950799 48.3074609449)
144,Départementale,53152,1 Voie De la Guiternière,BP 16,"47.9469156243, -0.558693863131",47.9469156243,-0.558693863131,18968,POINT(-0.558693863131 47.9469156243)
546,Intercommunale,53153,Lieu-dit Les Foucaudières,,"48.2005441476, -0.449609961038",48.2005441476,-0.449609961038,18969,POINT(-0.449609961038 48.2005441476)
6276,,53165,,,"47.8465834119, -0.99977658744",47.8465834119,-0.99977658744,18980,POINT(-0.99977658744 47.8465834119)
6133,,53211,Les Sablons,,"48.3469457308, -0.87082653269",48.3469457308,-0.87082653269,19019,POINT(-0.87082653269 48.3469457308)
2450,,53250,,,"47.9663369335, -1.04358876565",47.9663369335,-1.04358876565,19052,POINT(-1.04358876565 47.9663369335)
2956,,53250,3 Passage Du Cormier,,"47.9663369335, -1.04358876565",47.9663369335,-1.04358876565,19052,POINT(-1.04358876565 47.9663369335)
4287,,53267,,,"48.0506374243, -0.471285801786",48.0506374243,-0.471285801786,19067,POINT(-0.471285801786 48.0506374243)
6891,,53267,,,"48.0506374243, -0.471285801786",48.0506374243,-0.471285801786,19067,POINT(-0.471285801786 48.0506374243)
2629,,54017,,,"48.504868026, 6.97199355795",48.504868026,6.97199355795,19091,POINT(6.97199355795 48.504868026)
2634,,54024,,,"48.8354421206, 6.28872660857",48.8354421206,6.28872660857,19098,POINT(6.28872660857 48.8354421206)
6187,,54079,,,"48.8752634053, 6.0622081682",48.8752634053,6.0622081682,19153,POINT(6.0622081682 48.8752634053)
3130,,54099,,,"49.2557914726, 5.97046491466",49.2557914726,5.97046491466,19173,POINT(5.97046491466 49.2557914726)
2870,,54128,,,"48.6534236231, 5.80737190718",48.6534236231,5.80737190718,19202,POINT(5.80737190718 48.6534236231)
2207,,54157,,,"48.8340364411, 6.05567802778",48.8340364411,6.05567802778,19231,POINT(6.05567802778 48.8340364411)
6222,,54201,,,"48.4492444301, 6.65552222431",48.4492444301,6.65552222431,19275,POINT(6.65552222431 48.4492444301)
5237,,54216,,,"48.4692546468, 6.36462739875",48.4692546468,6.36462739875,19290,POINT(6.36462739875 48.4692546468)
6593,,54222,,,"48.4934294526, 6.51089844698",48.4934294526,6.51089844698,19296,POINT(6.51089844698 48.4934294526)
6126,,54235,,,"48.5051745323, 6.01397377452",48.5051745323,6.01397377452,19309,POINT(6.01397377452 48.5051745323)
2529,,54270,,,"49.4955216164, 5.85614525592",49.4955216164,5.85614525592,19343,POINT(5.85614525592 49.4955216164)
5721,,54301,,,"48.8062964781, 6.31894910517",48.8062964781,6.31894910517,19374,POINT(6.31894910517 48.8062964781)
5431,,54304,,,"48.6822062614, 6.11358630152",48.6822062614,6.11358630152,19377,POINT(6.11358630152 48.6822062614)
6592,,54323,,,"49.5214021779, 5.76638370702",49.5214021779,5.76638370702,19395,POINT(5.76638370702 49.5214021779)
6626,,54323,,,"49.5214021779, 5.76638370702",49.5214021779,5.76638370702,19395,POINT(5.76638370702 49.5214021779)
7070,,54323,,,"49.5214021779, 5.76638370702",49.5214021779,5.76638370702,19395,POINT(5.76638370702 49.5214021779)
3817,,54329,,,"48.5920244663, 6.49810324732",48.5920244663,6.49810324732,19401,POINT(6.49810324732 48.5920244663)
5909,,54352,,,"48.6577116838, 6.05780726242",48.6577116838,6.05780726242,19421,POINT(6.05780726242 48.6577116838)
2561,,54357,,,"48.7091528465, 6.14959862185",48.7091528465,6.14959862185,19426,POINT(6.14959862185 48.7091528465)
5459,,54381,,,"48.5354543018, 6.88782007418",48.5354543018,6.88782007418,19449,POINT(6.88782007418 48.5354543018)
6991,,54392,,,"48.6018097016, 5.89684875772",48.6018097016,5.89684875772,19459,POINT(5.89684875772 48.6018097016)
816,Intercommunale,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
1210,Intercommunale,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
2569,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
2704,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
2862,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
3202,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
3834,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
4401,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
4442,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
4580,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
4581,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
4786,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
4787,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
5288,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
5289,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
5290,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
5462,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
5463,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
5801,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
6271,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
6272,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
6454,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
6455,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
6826,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
6994,,54395,,,"48.6901995499, 6.17588254434",48.6901995499,6.17588254434,19462,POINT(6.17588254434 48.6901995499)
3683,,54397,,,"48.6147598668, 6.10912661259",48.6147598668,6.10912661259,19464,POINT(6.10912661259 48.6147598668)
1181,Intercommunale,54430,,,"48.7732074334, 6.11082140462",48.7732074334,6.11082140462,19497,POINT(6.11082140462 48.7732074334)
3046,,54431,,,"48.9219828048, 6.05392690748",48.9219828048,6.05392690748,19498,POINT(6.05392690748 48.9219828048)
4600,,54431,,,"48.9219828048, 6.05392690748",48.9219828048,6.05392690748,19498,POINT(6.05392690748 48.9219828048)
5307,,54431,,,"48.9219828048, 6.05392690748",48.9219828048,6.05392690748,19498,POINT(6.05392690748 48.9219828048)
7179,,54431,,,"48.9219828048, 6.05392690748",48.9219828048,6.05392690748,19498,POINT(6.05392690748 48.9219828048)
4459,,54498,,,"48.715250189, 6.27143894576",48.715250189,6.27143894576,19563,POINT(6.27143894576 48.715250189)
2607,,54505,,,"48.6346984648, 6.02336738736",48.6346984648,6.02336738736,19569,POINT(6.02336738736 48.6346984648)
5686,,54526,,,"48.6859541528, 6.22129283302",48.6859541528,6.22129283302,19589,POINT(6.22129283302 48.6859541528)
2613,,54528,,,"48.6865463937, 5.89508449535",48.6865463937,5.89508449535,19591,POINT(5.89508449535 48.6865463937)
2614,,54528,,,"48.6865463937, 5.89508449535",48.6865463937,5.89508449535,19591,POINT(5.89508449535 48.6865463937)
5998,,54528,,,"48.6865463937, 5.89508449535",48.6865463937,5.89508449535,19591,POINT(5.89508449535 48.6865463937)
3583,,54541,,,"48.68350583, 6.49390517861",48.68350583,6.49390517861,19604,POINT(6.49390517861 48.68350583)
6526,,54547,,,"48.6579999356, 6.16531229307",48.6579999356,6.16531229307,19610,POINT(6.16531229307 48.6579999356)
7058,,54547,,,"48.6579999356, 6.16531229307",48.6579999356,6.16531229307,19610,POINT(6.16531229307 48.6579999356)
3262,,54563,,,"48.4830480647, 6.09399935525",48.4830480647,6.09399935525,19626,POINT(6.09399935525 48.4830480647)
3433,,54580,,,"49.4647155933, 5.92643741054",49.4647155933,5.92643741054,19643,POINT(5.92643741054 49.4647155933)
5189,,54581,,,"49.1209779475, 5.87272709272",49.1209779475,5.87272709272,19644,POINT(5.87272709272 49.1209779475)
3454,,55029,,,"48.7642280465, 5.16346492169",48.7642280465,5.16346492169,19689,POINT(5.16346492169 48.7642280465)
5712,,55029,,,"48.7642280465, 5.16346492169",48.7642280465,5.16346492169,19689,POINT(5.16346492169 48.7642280465)
6740,,55029,,,"48.7642280465, 5.16346492169",48.7642280465,5.16346492169,19689,POINT(5.16346492169 48.7642280465)
6914,,55029,,,"48.7642280465, 5.16346492169",48.7642280465,5.16346492169,19689,POINT(5.16346492169 48.7642280465)
7159,,55029,,,"48.7642280465, 5.16346492169",48.7642280465,5.16346492169,19689,POINT(5.16346492169 48.7642280465)
2046,,55122,,,"48.7462445722, 5.55631428699",48.7462445722,5.55631428699,19772,POINT(5.55631428699 48.7462445722)
2508,,55122,,,"48.7462445722, 5.55631428699",48.7462445722,5.55631428699,19772,POINT(5.55631428699 48.7462445722)
4518,,55185,,,"48.9823527638, 5.1255521249",48.9823527638,5.1255521249,19824,POINT(5.1255521249 48.9823527638)
4909,,55185,,,"48.9823527638, 5.1255521249",48.9823527638,5.1255521249,19824,POINT(5.1255521249 48.9823527638)
3322,,55198,,,"49.1009729702, 5.63355600212",49.1009729702,5.63355600212,19835,POINT(5.63355600212 49.1009729702)
4733,,55198,,,"49.1009729702, 5.63355600212",49.1009729702,5.63355600212,19835,POINT(5.63355600212 49.1009729702)
5418,,55202,,,"49.0766831895, 5.0069025981",49.0766831895,5.0069025981,19839,POINT(5.0069025981 49.0766831895)
6574,,55202,,,"49.0766831895, 5.0069025981",49.0766831895,5.0069025981,19839,POINT(5.0069025981 49.0766831895)
5776,,55253,,,"49.1115870926, 5.00586320659",49.1115870926,5.00586320659,19876,POINT(5.00586320659 49.1115870926)
3513,,55348,,,"48.5435992409, 5.26905976425",48.5435992409,5.26905976425,19957,POINT(5.26905976425 48.5435992409)
2584,,55404,,,"48.9069676213, 5.34860611914",48.9069676213,5.34860611914,20008,POINT(5.34860611914 48.9069676213)
1539,Régionale,55545,,,"49.1454831903, 5.36141821261",49.1454831903,5.36141821261,20129,POINT(5.36141821261 49.1454831903)
3887,,55545,,,"49.1454831903, 5.36141821261",49.1454831903,5.36141821261,20129,POINT(5.36141821261 49.1454831903)
4984,,55545,,,"49.1454831903, 5.36141821261",49.1454831903,5.36141821261,20129,POINT(5.36141821261 49.1454831903)
5184,,55545,,,"49.1454831903, 5.36141821261",49.1454831903,5.36141821261,20129,POINT(5.36141821261 49.1454831903)
5873,,55545,,,"49.1454831903, 5.36141821261",49.1454831903,5.36141821261,20129,POINT(5.36141821261 49.1454831903)
4654,,55551,,,"48.9857791469, 5.724051532",48.9857791469,5.724051532,20133,POINT(5.724051532 48.9857791469)
